affiliationID,displayName,normalizedName,wiki,paperTotal,citationTotal,Latitude,Longitude,GRIDid
76766440,University of San Francisco,university of san francisco,http://en.wikipedia.org/wiki/University_of_San_Francisco,6009,78847,37.77944,-122.451942,grid.267103.1
100801824,Madras Institute of Technology,madras institute of technology,http://en.wikipedia.org/wiki/Madras_Institute_of_Technology,997,6054,12.9481,80.13974,""
114796046,Gurukul Kangri Vishwavidyalaya,gurukul kangri vishwavidyalaya,http://en.wikipedia.org/wiki/Gurukul_Kangri_Vishwavidyalaya,351,3292,29.92167,78.1275,grid.411895.0
115283149,Brookings Institution,brookings institution,http://en.wikipedia.org/wiki/Brookings_Institution,2310,83096,38.90904,-77.04011,grid.282940.5
119890936,United Hospitals,united hospitals,http://en.wikipedia.org/wiki/United_Hospitals,989,15917,"","",""
119896790,Sebelas Maret University,sebelas maret university,http://en.wikipedia.org/wiki/Sebelas_Maret_University,3649,3723,-7.561408,110.855782,grid.444517.7
121596126,Aksaray University,aksaray university,http://en.wikipedia.org/wiki/Aksaray_University,2018,16812,38.326,33.9761,grid.411297.8
131840922,Arthur Rylah Institute for Environmental Research,arthur rylah institute for environmental research,http://en.wikipedia.org/wiki/Arthur_Rylah_Institute_for_Environmental_Research,653,16235,-37.81747,144.967133,""
142651801,University of Kelaniya,university of kelaniya,http://en.wikipedia.org/wiki/University_of_Kelaniya,2650,22332,6.972946,79.91588,grid.45202.31
147482076,Instituto Potosino de Investigación Científica y Tecnológica,instituto potosino de investigacion cientifica y tecnologica,http://en.wikipedia.org/wiki/Instituto_Potosino_de_Investigación_Científica_y_Tecnológica,1693,26321,22.14917,-101.034439,""
149251103,Thomas Jefferson University,thomas jefferson university,http://en.wikipedia.org/wiki/Thomas_Jefferson_University,36911,1227974,39.9484,-75.1567,grid.265008.9
157210198,Scuola Normale Superiore di Pisa,scuola normale superiore di pisa,http://en.wikipedia.org/wiki/Scuola_Normale_Superiore_di_Pisa,3399,83685,43.7196121,10.4002247,grid.6093.c
157392197,Hashemite University,hashemite university,http://en.wikipedia.org/wiki/Hashemite_University,3697,44911,32.1032,36.184,grid.33801.39
169108374,University of the Basque Country,university of the basque country,http://en.wikipedia.org/wiki/University_of_the_Basque_Country,44629,632642,43.33556,-2.97833,grid.11480.3c
173029219,Multimedia University,multimedia university,http://en.wikipedia.org/wiki/Multimedia_University,6823,62852,2.24889,102.276939,grid.411865.f
182472426,Nycomed,nycomed,http://en.wikipedia.org/wiki/Nycomed,1556,33486,47.4178848,8.558719,""
188700360,University of Occupational and Environmental Health Japan,university of occupational and environmental health japan,http://en.wikipedia.org/wiki/University_of_Occupational_and_Environmental_Health_Japan,2499,49863,33.87875,130.712341,grid.271052.3
189268942,University of Alcalá,university of alcala,http://en.wikipedia.org/wiki/University_of_Alcalá,19156,258887,40.4825363,-3.361151,grid.7159.a
189774192,Colorado College,colorado college,http://en.wikipedia.org/wiki/Colorado_College,1949,34929,38.8466759,-104.8241,grid.254544.6
199702508,Al Jouf University,al jouf university,http://en.wikipedia.org/wiki/Al_Jouf_University,492,4236,29.7917175,40.0449066,grid.440748.b
1281375712,Manmohan Memorial Institute of Health Sciences,manmohan memorial institute of health sciences,"",111,325,"","",""
1283595831,Synlab Group,synlab group,http://en.wikipedia.org/wiki/Synlab_Group,702,23663,50.09352,14.4524317,grid.486447.d
1288600564,Asian Development Bank,asian development bank,http://en.wikipedia.org/wiki/Asian_Development_Bank,1553,21575,35.67117,139.747269,grid.473525.2
1294824412,Seattle Biomed,seattle biomed,http://en.wikipedia.org/wiki/Seattle_Biomed,1166,65166,47.62111,-122.33889,grid.53964.3d
1302444339,North Shore-LIJ Health System,north shore lij health system,http://en.wikipedia.org/wiki/Northwell_Health,4174,206964,40.7139,-74.0039139,grid.416477.7
1304378839,TRIUMF,triumf,http://en.wikipedia.org/wiki/TRIUMF,5281,120218,49.24779,-123.2306,grid.232474.4
1308729876,British Columbia Ministry of Health,british columbia ministry of health,http://en.wikipedia.org/wiki/Ministry_of_Health_(British_Columbia),118,1846,48.4439964,-123.386345,grid.453059.e
1326271269,Forestry Commission,forestry commission,http://en.wikipedia.org/wiki/Forestry_Commission,1217,30315,51.50275,-2.541524,grid.424497.8
1328359107,Los Angeles County Department of Health Services,los angeles county department of health services,http://en.wikipedia.org/wiki/Los_Angeles_County_Department_of_Health_Services,359,11264,34.05994,-118.24955,grid.280635.a
1332460256,Wildlife Conservation Society,wildlife conservation society,http://en.wikipedia.org/wiki/Wildlife_Conservation_Society,4402,165331,40.8504333,-73.8787,grid.269823.4
1337315214,Dr. Ram Manohar Lohia Avadh University,dr ram manohar lohia avadh university,"",126,1524,26.7532978,82.14521,grid.412086.9
1339417872,Wadsworth Center,wadsworth center,http://en.wikipedia.org/wiki/Wadsworth_Center,1283,71627,42.6488762,-73.76004,grid.465543.5
2799357603,New York Hall of Science,new york hall of science,https://en.wikipedia.org/wiki/New_York_Hall_of_Science,62,383,40.7472,-73.8517,grid.244026.6
2799391333,Centro de Investigaciones en Optica,centro de investigaciones en optica,https://en.wikipedia.org/wiki/Centro_de_Investigaciones_en_Optica,2488,25640,21.1538544,-101.704544,grid.466579.f
2799668677,Region Zealand,region zealand,https://en.wikipedia.org/wiki/Region_Zealand,358,3712,55.2791557,11.7113752,grid.480615.e
2800513542,Sibu Hospital,sibu hospital,https://en.wikipedia.org/wiki/Sibu_Hospital,67,2210,2.29694,111.8925,grid.461055.3
2801352912,Derby Hospitals NHS Foundation Trust,derby hospitals nhs foundation trust,https://en.wikipedia.org/wiki/Derby_Teaching_Hospitals_NHS_Foundation_Trust,296,5512,52.9146957,-1.465698,grid.418388.e
2801463291,Istituto Giannina Gaslini,istituto giannina gaslini,https://en.wikipedia.org/wiki/Istituto_Giannina_Gaslini,5547,134358,44.39284,8.988007,grid.419504.d
2801594968,Benazir Bhutto Hospital,benazir bhutto hospital,https://en.wikipedia.org/wiki/Benazir_Bhutto_Hospital,83,429,33.62778,73.07222,grid.489973.8
2801633684,East Surrey Hospital,east surrey hospital,https://en.wikipedia.org/wiki/East_Surrey_Hospital,688,18637,51.2188263,-0.16433,grid.414355.2
2987914,Norwegian College of Fishery Science,norwegian college of fishery science,http://en.wikipedia.org/wiki/Norwegian_College_of_Fishery_Science,1370,52745,69.68283,18.9734688,""
13541936,Huntingdon Life Sciences,huntingdon life sciences,http://en.wikipedia.org/wiki/Huntingdon_Life_Sciences,385,8943,52.35285,-0.26324,""
16764540,University of Suwon,university of suwon,http://en.wikipedia.org/wiki/University_of_Suwon,2079,17567,37.2089729,126.976387,grid.267230.2
32547653,University of South Asia,university of south asia,http://en.wikipedia.org/wiki/University_of_South_Asia_(Bangladesh),102,298,23.7951,90.4027,grid.449901.1
46597724,Poznań University of Technology,poznan university of technology,http://en.wikipedia.org/wiki/Poznań_University_of_Technology,13534,143826,52.3942,16.9183,grid.6963.a
54203891,Ferro Corporation,ferro corporation,http://en.wikipedia.org/wiki/Ferro_Corporation,841,11194,41.50653,-81.45739,grid.480125.a
59649739,Jiangxi University of Finance and Economics,jiangxi university of finance and economics,http://en.wikipedia.org/wiki/Jiangxi_University_of_Finance_and_Economics,4363,20520,28.73995,115.854286,grid.453548.b
60324483,K S Hegde Medical Academy,k s hegde medical academy,http://en.wikipedia.org/wiki/K_S_Hegde_Medical_Academy,852,4895,12.8694715,74.84261,grid.414809.0
76163968,Singhania University,singhania university,http://en.wikipedia.org/wiki/Singhania_University,305,1851,26.5844936,73.8487,grid.444502.3
82497590,Auburn University,auburn university,http://en.wikipedia.org/wiki/Auburn_University,38175,710323,32.6033745,-85.48608,grid.252546.2
83202590,Jeju National University,jeju national university,http://en.wikipedia.org/wiki/Jeju_National_University,7910,69236,33.45583,126.561943,grid.411277.6
90810661,World Heart Federation,world heart federation,http://en.wikipedia.org/wiki/World_Heart_Federation,108,5871,46.20777,6.13861,""
98957242,Kitami Institute of Technology,kitami institute of technology,http://en.wikipedia.org/wiki/Kitami_Institute_of_Technology,3248,29295,43.823597,143.903259,grid.419795.7
118285556,American College of Occupational and Environmental Medicine,american college of occupational and environmental medicine,http://en.wikipedia.org/wiki/American_College_of_Occupational_and_Environmental_Medicine,56,326,42.03232,-87.98474,""
125467818,Dakota State University,dakota state university,http://en.wikipedia.org/wiki/Dakota_State_University,776,8188,44.01229,-97.11285,grid.254833.b
126231945,Queen's University Belfast,queen s university belfast,http://en.wikipedia.org/wiki/Queen's_University_Belfast,51744,1128228,54.58417,-5.93472,grid.4777.3
132285580,Osram Sylvania,osram sylvania,http://en.wikipedia.org/wiki/Osram_Sylvania,1793,16435,42.54787,-70.93194,""
146583814,Mykolas Romeris University,mykolas romeris university,http://en.wikipedia.org/wiki/Mykolas_Romeris_University,1417,6976,54.73389,25.25889,grid.5259.b
159176309,University of Hamburg,university of hamburg,http://en.wikipedia.org/wiki/University_of_Hamburg,78559,1752211,53.56694,9.98389,grid.9026.d
161548249,Bangor University,bangor university,http://en.wikipedia.org/wiki/Bangor_University,14796,424952,53.2289,-4.1301,grid.7362.0
164731902,Institut national des sciences appliquées,institut national des sciences appliquees,http://en.wikipedia.org/wiki/Institut_national_des_sciences_appliquées,3251,61342,46.63728,2.33826232,""
173212132,Vilnius University,vilnius university,http://en.wikipedia.org/wiki/Vilnius_University,16260,204923,54.6825,25.28722,grid.6441.7
181940570,Southern California University of Health Sciences,southern california university of health sciences,http://en.wikipedia.org/wiki/Southern_California_University_of_Health_Sciences,173,4296,33.9245148,-117.9854,grid.263841.a
513052231,Nippon Sport Science University,nippon sport science university,http://en.wikipedia.org/wiki/Nippon_Sport_Science_University,408,3693,35.62167,139.6489,grid.412200.5
858669146,Jefferson College,jefferson college,http://en.wikipedia.org/wiki/Jefferson_College_(Missouri),162,1096,38.25998,-90.55983,grid.431126.3
1300262053,Oregon Department of Human Services,oregon department of human services,http://en.wikipedia.org/wiki/Oregon_Department_of_Human_Services,141,11162,44.9427223,-123.027283,grid.238692.4
1313606977,Museum für Naturkunde,museum fur naturkunde,http://en.wikipedia.org/wiki/Museum_für_Naturkunde,2592,35724,52.53002,13.3795137,grid.422371.1
1319171921,National Measurement Institute,national measurement institute,"http://en.wikipedia.org/wiki/National_Measurement_Institute,_Australia",485,8232,-33.86785,151.207321,grid.418177.c
1320481043,European Union,european union,http://en.wikipedia.org/wiki/European_Union,1561,17501,50.833,4.35,grid.453396.e
1324868888,Scott & White Hospital,scott white hospital,http://en.wikipedia.org/wiki/Scott_&_White_Memorial_Hospital,5011,90368,31.07753,-97.3658447,""
1326018075,Netherlands Environmental Assessment Agency,netherlands environmental assessment agency,http://en.wikipedia.org/wiki/Netherlands_Environmental_Assessment_Agency,1198,78940,52.08097,4.321036,grid.437426.0
2800492654,Brigham and Women's Faulkner Hospital,brigham and women s faulkner hospital,https://en.wikipedia.org/wiki/Faulkner_Hospital,175,2415,42.3008041,-71.12815,grid.415122.1
2801322873,Hotel Dieu Hospital,hotel dieu hospital,"http://en.wikipedia.org/wiki/Hotel_Dieu_Hospital_(Kingston,_Ontario)",1608,50443,44.23083,-76.48583,grid.413560.5
2801931480,German Red Cross,german red cross,https://en.wikipedia.org/wiki/German_Red_Cross,1029,22273,52.42957,13.2887678,grid.433743.4
2802216851,University of Iowa Hospitals and Clinics,university of iowa hospitals and clinics,https://en.wikipedia.org/wiki/University_of_Iowa_Hospitals_and_Clinics,9413,199668,41.658,-91.548,grid.412584.e
2802230104,"Edward Hines, Jr. VA Hospital",edward hines jr va hospital,"https://en.wikipedia.org/wiki/Edward_Hines,_Jr.,_Veterans_Administration_Hospital",804,13580,41.86111,-87.84139,grid.280893.8
2802233169,Texas Health and Science University,texas health and science university,https://en.wikipedia.org/wiki/Texas_Health_and_Science_University,9,146,30.2341537,-97.78549,grid.462935.f
2802494405,Alaska Native Medical Center,alaska native medical center,https://en.wikipedia.org/wiki/Alaska_Native_Medical_Center,299,12701,61.18278,-149.800568,grid.413541.6
2972652528,University of Applied Sciences and Arts Northwestern Switzerland FHNW,university of applied sciences and arts northwestern switzerland fhnw,"",1300,12136,47.3611221,7.867154,grid.410380.e
5518804,BRAC University,brac university,http://en.wikipedia.org/wiki/BRAC_University,1332,8587,23.7801952,90.40717,grid.52681.38
9340882,Chiang Mai Rajabhat University,chiang mai rajabhat university,http://en.wikipedia.org/wiki/Chiang_Mai_Rajabhat_University,213,912,18.80722,98.98667,grid.440397.d
12315562,Texas Tech University,texas tech university,http://en.wikipedia.org/wiki/Texas_Tech_University,36960,698133,33.58483,-101.878,grid.264784.b
24624658,Touro University California,touro university california,http://en.wikipedia.org/wiki/Touro_University_California,1122,18917,38.087,-122.2643,grid.265117.6
45683168,École Polytechnique de Montréal,ecole polytechnique de montreal,http://en.wikipedia.org/wiki/École_Polytechnique_de_Montréal,15974,288900,45.505,-73.614,grid.183158.6
46247651,University of Manitoba,university of manitoba,http://en.wikipedia.org/wiki/University_of_Manitoba,62201,1422565,49.80944,-97.13278,grid.21613.37
67698093,Misericordia University,misericordia university,http://en.wikipedia.org/wiki/Misericordia_University,690,10097,41.3451,-75.9716,grid.418760.c
68213504,Mount St. Mary's University,mount st mary s university,http://en.wikipedia.org/wiki/Mount_St._Mary's_University,481,2651,39.682,-77.353,grid.260308.f
102179633,The New School,the new school,http://en.wikipedia.org/wiki/The_New_School,6518,108471,40.7355766,-73.99696,grid.264933.9
108541056,Pacific University,pacific university,http://en.wikipedia.org/wiki/Pacific_University,3064,18633,45.52111,-123.108063,grid.449176.9
123534392,University of North Texas,university of north texas,http://en.wikipedia.org/wiki/University_of_North_Texas,25137,455016,33.2119942,-97.14914,grid.266869.5
126541806,Lagos State University,lagos state university,http://en.wikipedia.org/wiki/Lagos_State_University,2536,19197,6.467,3.183,grid.411276.7
134315084,Rajendra Memorial Research Institute of Medical Sciences,rajendra memorial research institute of medical sciences,http://en.wikipedia.org/wiki/Rajendra_Memorial_Research_Institute_of_Medical_Sciences,347,5216,25.5998325,85.19753,grid.203448.9
140106629,Artvin Çoruh University,artvin coruh university,http://en.wikipedia.org/wiki/Artvin_Çoruh_University,615,2661,41.1832,41.8325,grid.449164.a
151192355,Jabalpur Engineering College,jabalpur engineering college,http://en.wikipedia.org/wiki/Jabalpur_Engineering_College,174,741,23.17621,79.93148,""
156762387,Addis Continental Institute of Public Health,addis continental institute of public health,http://en.wikipedia.org/wiki/Addis_Continental_Institute_of_Public_Health,199,3182,9.040661,38.76331,grid.458355.a
159885104,École pratique des hautes études,ecole pratique des hautes etudes,http://en.wikipedia.org/wiki/École_pratique_des_hautes_études,2941,57820,48.8311,2.34,grid.424469.9
170396143,National Botanical Research Institute,national botanical research institute,http://en.wikipedia.org/wiki/National_Botanical_Research_Institute,2319,46979,26.8560715,80.9493561,grid.417642.2
172980758,Kennesaw State University,kennesaw state university,http://en.wikipedia.org/wiki/Kennesaw_State_University,5580,72068,34.0378761,-84.58102,grid.258509.3
185071736,Chapman University,chapman university,http://en.wikipedia.org/wiki/Chapman_University,4786,58219,33.79278,-117.851387,grid.254024.5
186803428,Brock University,brock university,http://en.wikipedia.org/wiki/Brock_University,11552,208164,43.119,-79.249,grid.411793.9
192209268,Shaoxing University,shaoxing university,http://en.wikipedia.org/wiki/Shaoxing_University,3163,22304,29.9906712,120.574432,grid.412551.6
201726411,United Arab Emirates University,united arab emirates university,http://en.wikipedia.org/wiki/United_Arab_Emirates_University,11847,185061,24.2287655,55.7474632,grid.43519.3a
210167222,Foro Italico University of Rome,foro italico university of rome,http://en.wikipedia.org/wiki/Foro_Italico_University_of_Rome,75,1053,41.9315,12.4576,grid.412756.3
286312201,Suzhou Polytechnic Institute of Agriculture,suzhou polytechnic institute of agriculture,http://en.wikipedia.org/wiki/Suzhou_Polytechnic_Institute_of_Agriculture,252,441,"","",""
924760719,University of North Georgia,university of north georgia,http://en.wikipedia.org/wiki/University_of_North_Georgia,731,2337,34.52886,-83.98172,grid.412232.4
1288880153,Necker-Enfants Malades Hospital,necker enfants malades hospital,http://en.wikipedia.org/wiki/Necker-Enfants_Malades_Hospital,17743,465398,48.845,2.31556,grid.412134.1
1289142772,International Development Research Centre,international development research centre,http://en.wikipedia.org/wiki/International_Development_Research_Centre,427,11349,45.4187965,-75.7022858,grid.419341.a
1302084367,Providence Saint Joseph Medical Center,providence saint joseph medical center,http://en.wikipedia.org/wiki/Providence_Saint_Joseph_Medical_Center,84,1319,34.155,-118.3266,grid.490448.5
1308814778,Hastings Center,hastings center,http://en.wikipedia.org/wiki/The_Hastings_Center,608,8089,41.39237,-73.93611,grid.418431.b
1331871522,Defense Threat Reduction Agency,defense threat reduction agency,http://en.wikipedia.org/wiki/Defense_Threat_Reduction_Agency,334,3980,38.717,-77.162,grid.452918.3
1336296694,Berkshire Medical Center,berkshire medical center,http://en.wikipedia.org/wiki/Berkshire_Medical_Center,225,5161,42.4595,-73.2492,grid.414445.4
2801255070,L V Prasad Eye Institute,l v prasad eye institute,http://en.wikipedia.org/wiki/L._V._Prasad_Eye_Institute,2417,29161,17.4246426,78.42751,grid.417748.9
2801456857,Juravinski Hospital,juravinski hospital,http://en.wikipedia.org/wiki/Juravinski_Hospital,192,2300,43.23972,-79.84472,grid.414019.9
2801962973,Unit of Virus Host Cell Interactions,unit of virus host cell interactions,https://en.wikipedia.org/wiki/Unit_for_Viral_Host_Cell_Interactions,238,10165,45.1881523,5.72464,grid.462777.7
2802343024,Our Lady of Fatima Hospital,our lady of fatima hospital,https://en.wikipedia.org/wiki/Our_Lady_of_Fatima_Hospital,14,143,41.8553925,-71.45981,grid.461552.1
2803066834,Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico,fondazione irccs ca granda ospedale maggiore policlinico,https://en.wikipedia.org/wiki/Ospedale_Maggiore,14728,255053,45.46,9.1924,grid.414818.0
9323808,Daegu University,daegu university,http://en.wikipedia.org/wiki/Daegu_University,3873,41378,36.38,129.403,grid.412077.7
19820366,Chinese Academy of Sciences,chinese academy of sciences,http://en.wikipedia.org/wiki/Chinese_Academy_of_Sciences,561931,8868485,39.68156,-75.7518845,grid.9227.e
74973139,Carnegie Mellon University,carnegie mellon university,http://www.cmu.edu/index.shtml,95195,3938982,40.44332,-79.94358,grid.147455.6
94876832,Dundalk Institute of Technology,dundalk institute of technology,http://en.wikipedia.org/wiki/Dundalk_Institute_of_Technology,709,7399,53.98379,-6.391601,grid.418613.9
99557698,Osmania Medical College,osmania medical college,http://en.wikipedia.org/wiki/Osmania_Medical_College,586,2236,17.3821468,78.48455,grid.417029.9
111979921,Northwestern University,northwestern university,http://en.wikipedia.org/wiki/Northwestern_University,184251,6516121,42.05485,-87.67394,grid.16753.36
153904384,University of Languages and International Studies,university of languages and international studies,http://en.wikipedia.org/wiki/University_of_Languages_and_International_Studies,5157,2393,21.04452,105.781326,grid.444960.b
154425047,University of Alberta,university of alberta,http://en.wikipedia.org/wiki/University_of_Alberta,143690,3584765,53.52444,-113.524437,grid.17089.37
164213776,King's College,king s college,http://en.wikipedia.org/wiki/King's_College_(Pennsylvania),4049,110517,41.24806,-75.8775,grid.468921.0
170535673,Sana'a University,sana a university,http://en.wikipedia.org/wiki/Sana'a_University,1388,14798,15.3650913,44.1844673,grid.412413.1
170733385,University of Applied Science and Technology,university of applied science and technology,http://en.wikipedia.org/wiki/University_of_Applied_Science_and_Technology,304,1822,35.7017975,51.35144,grid.444911.d
173654999,American Medical Association,american medical association,http://en.wikipedia.org/wiki/American_Medical_Association,1801,107357,41.8804741,-87.69351,grid.413701.0
177436651,Mahatma Gandhi University,mahatma gandhi university,http://en.wikipedia.org/wiki/MG_University,3303,50991,9.850904,76.94013,grid.411552.6
238432819,Civil Aviation Authority,civil aviation authority,http://en.wikipedia.org/wiki/Civil_Aviation_Authority_(United_Kingdom),182,1320,51.5148544,-0.119039,grid.421235.3
248621492,Ministry of Livestock and Fisheries Development,ministry of livestock and fisheries development,http://en.wikipedia.org/wiki/Ministry_of_Livestock_and_Fisheries_Development,56,671,-6.81667,39.29444,grid.463465.6
290407205,Meenakshi Academy of Higher Education and Research,meenakshi academy of higher education and research,http://en.wikipedia.org/wiki/Meenakshi_Academy_of_Higher_Education_and_Research,87,301,13.014,80.107,grid.444359.b
338016083,University of Sadat City,university of sadat city,http://en.wikipedia.org/wiki/University_of_Sadat_City,608,3005,30.36944,30.4975,grid.449877.1
894557895,European School of Management and Technology,european school of management and technology,http://en.wikipedia.org/wiki/European_School_of_Management_and_Technology,548,15222,52.51556,13.40111,grid.434239.b
916146328,Indian Institutes of Information Technology,indian institutes of information technology,http://en.wikipedia.org/wiki/Indian_Institutes_of_Information_Technology,3169,14290,"","",""
1283532511,Kihara Institute for Biological Research,kihara institute for biological research,http://en.wikipedia.org/wiki/Kihara_Institute_for_Biological_Research,731,27157,35.4056435,139.550583,grid.471657.6
1285541721,Sentara Norfolk General Hospital,sentara norfolk general hospital,http://en.wikipedia.org/wiki/Sentara_Norfolk_General_Hospital,221,7204,36.86126,-76.30355,grid.415513.7
1289702989,University System of Georgia,university system of georgia,http://en.wikipedia.org/wiki/University_System_of_Georgia,232,4834,33.75332,-84.38594,grid.298187.d
1292669757,Toshiba,toshiba,http://en.wikipedia.org/wiki/Toshiba,69494,943751,35.65161,139.757751,grid.410825.a
1297202495,Concord Hospital,concord hospital,http://en.wikipedia.org/wiki/Concord_Hospital_(New_Hampshire),1959,46610,43.1985626,-71.56284,grid.414687.8
1312222531,Agricultural Research Service,agricultural research service,http://en.wikipedia.org/wiki/Agricultural_Research_Service,54989,1555823,38.8885,-77.02999,grid.463419.d
1315135799,Marshfield Clinic,marshfield clinic,http://en.wikipedia.org/wiki/Marshfield_Clinic,3528,120179,44.67773,-90.17732,grid.280718.4
1327576362,The Feinstein Institute for Medical Research,the feinstein institute for medical research,http://en.wikipedia.org/wiki/Feinstein_Institute_for_Medical_Research,3581,93216,40.7756653,-73.7017441,grid.250903.d
1331164456,Military Academy,military academy,http://en.wikipedia.org/wiki/Military_Academy_(Serbia),3180,26157,44.7698326,20.4698467,""
1332124652,"Centre for Environment, Fisheries and Aquaculture Science",centre for environment fisheries and aquaculture science,"http://en.wikipedia.org/wiki/Centre_for_Environment,_Fisheries_and_Aquaculture_Science",2728,99160,52.441124,1.727375,grid.14332.37
1339065421,Defence Science and Technology Laboratory,defence science and technology laboratory,http://en.wikipedia.org/wiki/Defence_Science_and_Technology_Laboratory,1068,19312,51.0698929,-1.794783,grid.417845.b
1343035065,United States Department of Commerce,united states department of commerce,http://en.wikipedia.org/wiki/United_States_Department_of_Commerce,1230,28208,38.8943,-77.0161362,grid.239119.1
1343864894,American Red Cross,american red cross,http://en.wikipedia.org/wiki/American_Red_Cross,3192,101211,38.9255753,-77.04299,grid.281926.6
2609542403,Eastman Kodak Company,eastman kodak company,"",37838,573148,48.7901039,2.432721,grid.481686.5
2800069126,Society for Applied Microbiology,society for applied microbiology,https://en.wikipedia.org/wiki/Society_for_Applied_Microbiology,4,16,52.1512,-0.474967,grid.481317.8
2801905138,Luton and Dunstable Hospital,luton and dunstable hospital,https://en.wikipedia.org/wiki/Luton_and_Dunstable_University_Hospital,738,10057,51.894,-0.474,grid.412935.8
2802503132,Services Hospital,services hospital,https://en.wikipedia.org/wiki/Services_Hospital,519,8211,31.541275,74.33305,grid.460986.5
2802662748,JPS Health Network,jps health network,https://en.wikipedia.org/wiki/JPS_Health_Network,105,671,32.7262955,-97.32693,grid.414766.6
2802866506,St. Elizabeth Healthcare,st elizabeth healthcare,https://en.wikipedia.org/wiki/St._Elizabeth_Healthcare_(Kentucky),41,362,39.01324,-84.56197,grid.430725.7
2802977208,Royal Hobart Hospital,royal hobart hospital,https://en.wikipedia.org/wiki/Royal_Hobart_Hospital,1725,24348,-42.8799,147.3299,grid.416131.0
3018288129,Istituto Neurologico Mediterraneo,istituto neurologico mediterraneo,"",249,3833,41.51387,14.0598726,grid.419543.e
3020458218,Universität Innsbruck,universitat innsbruck,http://en.wikipedia.org/wiki/University_of_Innsbruck,1704,9444,47.2635651,11.38379,grid.5771.4
80043,Curie Institute,curie institute,http://en.wikipedia.org/wiki/Curie_Institute_(Paris),15563,558280,48.84333,2.34417,grid.418596.7
17170469,Solvay,solvay,http://en.wikipedia.org/wiki/Solvay_S.A.,6896,82782,50.8340721,4.36216354,""
26092322,Stellenbosch University,stellenbosch university,http://en.wikipedia.org/wiki/Stellenbosch_University,39928,648856,-33.9300766,18.8647251,grid.11956.3a
28631974,Tokiwa University,tokiwa university,http://en.wikipedia.org/wiki/Tokiwa_University,197,1108,36.3818054,140.439392,grid.444288.6
29955533,Center for Information Technology,center for information technology,http://en.wikipedia.org/wiki/Center_for_Information_Technology,5493,99086,39.00132,-77.10457,grid.410422.1
32462889,Fatih University,fatih university,http://en.wikipedia.org/wiki/Fatih_University,2933,41582,41.09194,28.62361,grid.411137.1
41173762,Mawlana Bhashani Science and Technology University,mawlana bhashani science and technology university,http://en.wikipedia.org/wiki/Mawlana_Bhashani_Science_and_Technology_University,673,3383,24.2352,89.8918,grid.443019.b
45230691,Ladoke Akintola University of Technology,ladoke akintola university of technology,http://en.wikipedia.org/wiki/Ladoke_Akintola_University_of_Technology,2386,18004,8.13333,4.26667,grid.411270.1
61986632,Sogn og Fjordane University College,sogn og fjordane university college,http://en.wikipedia.org/wiki/Sogn_og_Fjordane_University_College,335,6292,61.23123,7.10081,""
66083562,Systems Research Institute,systems research institute,http://en.wikipedia.org/wiki/Systems_Research_Institute,2310,74766,52.2459,20.9402313,grid.465202.7
66958751,Woods Hole Oceanographic Institution,woods hole oceanographic institution,http://en.wikipedia.org/wiki/Woods_Hole_Oceanographic_Institution,17076,844505,41.5245171,-70.6709747,grid.56466.37
78757542,University of Newcastle,university of newcastle,http://en.wikipedia.org/wiki/University_of_Newcastle_(Australia),51111,1176273,-32.89278,151.704437,grid.266842.c
80327900,Chang Jung Christian University,chang jung christian university,http://en.wikipedia.org/wiki/Chang_Jung_Christian_University,2076,24536,22.9027214,120.27253,grid.411209.f
89098413,Tokushima Bunri University,tokushima bunri university,http://en.wikipedia.org/wiki/Tokushima_Bunri_University,4164,60216,34.2025,134.605286,grid.412769.f
94234084,Indian Institute of Technology Kanpur,indian institute of technology kanpur,http://en.wikipedia.org/wiki/Indian_Institute_of_Technology_Kanpur,24408,371968,26.5113831,80.23493,grid.417965.8
116768543,Zanjan University of Medical Sciences,zanjan university of medical sciences,http://en.wikipedia.org/wiki/Zanjan_University_of_Medical_Sciences,2329,13192,36.70025,48.51495,grid.469309.1
120230055,Poznan University of Medical Sciences,poznan university of medical sciences,http://en.wikipedia.org/wiki/Poznan_University_of_Medical_Sciences,7264,62071,52.40944,16.91889,grid.22254.33
149704539,Deakin University,deakin university,http://en.wikipedia.org/wiki/Deakin_University,40509,684932,-38.1979,144.2973,grid.1021.2
153648349,University of Leicester,university of leicester,http://en.wikipedia.org/wiki/University_of_Leicester,61218,1494801,52.62139,-1.12444,grid.9918.9
168451400,Lincoln Memorial University,lincoln memorial university,http://en.wikipedia.org/wiki/Lincoln_Memorial_University,443,2860,36.5808,-83.6566,grid.259092.5
173761726,Karabük University,karabuk university,http://en.wikipedia.org/wiki/Karabük_University,1936,14818,41.19606,32.62246,grid.440448.8
175003984,Office of Naval Research,office of naval research,http://en.wikipedia.org/wiki/Office_of_Naval_Research,1773,37299,38.8808,-77.1086,grid.482851.2
179066132,Slovenian Academy of Sciences and Arts,slovenian academy of sciences and arts,http://en.wikipedia.org/wiki/Slovenian_Academy_of_Sciences_and_Arts,662,6863,46.04778,14.50444,grid.425908.2
182204967,Molde University College,molde university college,http://en.wikipedia.org/wiki/Molde_University_College,789,10532,62.7366,7.1091,grid.411834.b
